Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,33,23119.69697,8145.4242424,6045.0606061
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,27,80697.185185,21832.703704,18197.62963
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,26,55860.961538,14146.846154,10755.346154
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,32,60837.53125,17514.3125,12104.5
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,38,29365.868421,10219.631579,6679.5
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,13,22752.076923,7129.6153846,5338.1538462
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",21,58501.380952,14774.761905,12346.857143
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",33,21345.0,8161.4848485,4937.0606061
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,12,65015.833333,16198.333333,13727.583333
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,21,86483.904762,24783.904762,22258.047619
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,32,44748.71875,14717.34375,11999.09375
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,18,61617.611111,21968.722222,18389.111111
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,47,41725.340426,15769.021277,12473.425532
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,18,29724.333333,12247.222222,10112.944444
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,11,65120.363636,21806.0,19563.818182
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,33,39615.0,16739.636364,13060.393939
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,22,22649.863636,8615.8181818,7030.4090909
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,18,36273.666667,10543.444444,7715.1666667
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,11,46964.545455,12513.090909,11017.545455
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,12,24685.916667,8463.5833333,6527.3333333
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",31,56049.580645,19583.677419,11259.806452
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",19,26965.631579,9440.6842105,5886.2631579
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,15,38954.4,11919.8,10196.733333
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,18,36074.166667,7444.2777778,5696.8333333
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,40,34945.2,10054.925,8003.6
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,23,30308.043478,13786.565217,4210.6086957
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,32,58428.96875,18255.8125,11762.75
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,17,43817.647059,7819.8235294,6193.8235294
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,32,140671.8125,41277.21875,36299.65625
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,18,223994.11111,57090.333333,50259.833333
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,141,60546.808511,17694.007092,13223.276596
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,18,34183.5,11679.666667,6478.0
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,11,42922.545455,13601.818182,11495.0
10023,Baptist Medical Center South,Montgomery,2105 East South Boulevard,1,36116,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,14,103679.42857,32997.285714,30319.357143
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,23,24140.434783,6546.9565217,5133.2608696
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,12,20503.833333,6308.1666667,3989.8333333
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,14,25078.857143,6553.2142857,4866.5
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,23,50734.391304,11385.086957,9700.0
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,25,35644.12,8505.28,7621.72
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,18,36649.388889,7753.3333333,5822.5
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,50,36483.14,8686.9,7310.5
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,33,28904.30303,5886.9393939,4233.1212121
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,11,156490.45455,43191.454545,41217.090909
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",242,PERMANENT CARDIAC PACEMAKER IMPLANT WITH MCC,12,129924.16667,23280.833333,21390.416667
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,13,106915.38462,20114.769231,18690.307692
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",22,36218.909091,10361.090909,8303.7272727
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",13,67120.230769,13164.076923,12184.769231
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",18,45143.833333,7683.5,5664.5555556
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,114,34887.614035,9023.2017544,6874.1052632
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,21,39483.952381,8719.0952381,6991.0
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,30,20622.366667,5661.1666667,3532.2333333
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,16,13317.75,3860.0625,2492.6875
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,21,20895.571429,6189.5714286,3983.4285714
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,19,15668.315789,5306.5789474,3927.0
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,11,36148.454545,13812.363636,11046.727273
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,12,105149.66667,25035.666667,13006.583333
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,29,95543.275862,15715.448276,9206.2413793
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,11,84047.454545,15694.636364,13838.636364
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,16,42036.875,13449.0,9853.625
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,43,33212.395349,7181.744186,5092.3953488
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,11,17895.727273,4756.3636364,3046.8181818
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,16,31191.3125,5858.5625,4553.375
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",17,40927.823529,8379.7647059,6580.7647059
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",43,24399.813953,5736.3023256,4116.8139535
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,12,20564.5,6922.5,4610.9166667
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,12,61485.916667,15800.5,14528.25
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,21,60010.380952,13581.47619,12309.190476
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,18,63281.944444,13899.833333,12533.722222
10024,Jackson Hospital & Clinic Inc,Montgomery,1725 Pine Street,1,36106,AL,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,18,21590.388889,7080.2222222,5157.9444444
