Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_St,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,APC_Cd,APC_Desc,Bene_Cnt,CAPC_Srvcs,Avg_Tot_Sbmtd_Chrgs,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Outlier_Srvcs,Avg_Mdcr_Outlier_Amt
10012,Dekalb Regional Medical Center,200 Med Center Drive,Fort Payne,AL,1,35968,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5491,Level 1 Intraocular Procedures,57.0,89.0,12101.0326966292,1932.89,1540.02999999999,0.0,0.0
10012,Dekalb Regional Medical Center,200 Med Center Drive,Fort Payne,AL,1,35968,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",5492,Level 2 Intraocular Procedures,,,,,,,
10012,Dekalb Regional Medical Center,200 Med Center Drive,Fort Payne,AL,1,35968,10.0,"Rural areas: primary flow to a tract outside a urbanized area of 50,000 and greater or UC",8011,Comprehensive Observation Services,63.0,65.0,24726.6939999999,2084.81692307692,1638.38292307692,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,34.0,36.0,21592.3422222221,1120.74833333333,852.50361111111,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,18.0,18.0,25343.9949999999,2170.37666666666,1710.54666666666,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,14.0,14.0,38705.165,2839.40642857142,2227.46642857142,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5094,Level 4 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,11.0,11.0,25947.8663636363,1165.65272727272,893.857272727272,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,20.0,20.0,37881.1844999999,1889.9205,1351.0105,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,24.0,25.0,63678.4403999998,5054.4752,3877.0452,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,54.0,56.0,137970.115178572,9835.84142857142,8230.49624999999,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,13.0,13.0,20428.903076923,1143.30846153846,878.468461538462,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,25.0,26.0,33795.3026923076,2129.23153846153,1598.96153846153,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,13.0,51766.7915384615,4501.3,3586.39,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,166.0,167.0,43360.6404790421,2388.92029940119,1617.71041916167,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5192,Level 2 Endovascular Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5193,Level 3 Endovascular Procedures,31.0,32.0,175144.0775,7852.6396875,6248.84,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5194,Level 4 Endovascular Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5200,Implantation Wireless PA Pressure Monitor,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5212,Level 2 Electrophysiologic Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5213,Level 3 Electrophysiologic Procedures,25.0,25.0,188149.9104,17486.7856,15886.7856,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5223,Level 3 Pacemaker and Similar Procedures,41.0,41.0,96962.6568292683,7407.58414634146,5806.92268292683,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5224,Level 4 Pacemaker and Similar Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5232,Level 2 ICD and Similar Procedures,14.0,14.0,235472.587142857,28009.6099999999,26409.6099999999,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5313,Level 3 Lower GI Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,13.0,13.0,38062.8415384615,3101.95,2471.47,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,37.0,37.0,44938.2386486484,3974.92918918918,3047.14918918918,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5372,Level 2 Urology and Related Services,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,13.0,16.0,24694.365,1543.576875,1213.396875,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,37.0,43.0,30647.158604651,2595.57627906976,2033.90906976744,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,33.0,36.0,36385.1074999998,4027.03,3184.99777777777,0.0,0.0
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,,,,,,,
10016,Shelby Baptist Medical Center,1000 First Street North,Alabaster,AL,1,35007,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,21.0,21.0,34700.2323809523,1762.1919047619,1319.42238095238,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,16.0,17.0,7929.47058823529,1313.31235294117,1044.74705882352,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,57.0,59.0,11392.3389830508,2939.9933898305,2324.98898305084,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,26.0,26.0,13488.1538461538,5204.89,4146.99,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,50.0,50.0,14055.26,4676.36999999999,3725.88,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,,11.0,13472.1818181818,4234.0709090909,3306.2909090909,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5432,Level 2 Nerve Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5461,Level 1 Neurostimulator and Related Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5462,Level 2 Neurostimulator and Related Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5464,Level 4 Neurostimulator and Related Procedures,109.0,115.0,54627.2086956521,18648.5711304348,17048.5711304348,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5465,Level 5 Neurostimulator and Related Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5491,Level 1 Intraocular Procedures,951.0,1440.0,9652.78786111111,1854.34741666662,1466.59130555558,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5492,Level 2 Intraocular Procedures,835.0,989.0,17245.8680485338,3413.82326592517,2700.83530839233,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5493,Level 3 Intraocular Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5494,Level 4 Intraocular Procedures,,,,,,,
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",399.0,414.0,7922.21014492753,1838.02830917874,1459.16256038646,0.0,0.0
10018,Uab Callahan Eye Hospital Authority,1720 University Blvd Ste 305,Birmingham,AL,1,35233,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5504,"Level 4 Extraocular, Repair, and Plastic Eye Procedures",57.0,57.0,9986.71052631579,2977.59824561403,2353.48859649123,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,26.0,28.0,4720.85035714285,1281.75464285714,1017.02357142857,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5091,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5092,Level 2 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5093,Level 3 Breast/Lymphatic Surgery and Related Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,12.0,12.0,5201.09583333333,1226.08,976.87,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5113,Level 3 Musculoskeletal Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5114,Level 4 Musculoskeletal Procedures,19.0,19.0,13507.36,5653.73052631578,4495.1247368421,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5115,Level 5 Musculoskeletal Procedures,126.0,131.0,30194.2056488551,10712.8745038167,9107.69893129771,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5153,Level 3 Airway Endoscopy,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5154,Level 4 Airway Endoscopy,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5155,Level 5 Airway Endoscopy,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5163,Level 3 ENT Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5164,Level 4 ENT Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5165,Level 5 ENT Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5182,Level 2 Vascular Procedures,89.0,103.0,9885.17048543691,1263.65514563106,1000.10427184465,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5183,Level 3 Vascular Procedures,20.0,21.0,8194.41047619047,2449.70142857142,1923.5819047619,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5184,Level 4 Vascular Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5191,Level 1 Endovascular Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5222,Level 2 Pacemaker and Similar Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5302,Level 2 Upper GI Procedures,68.0,74.0,8085.54621621622,1440.54675675675,1134.09391891891,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5331,Complex GI Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5341,Abdominal/Peritoneal/Biliary and Related Procedures,16.0,16.0,10407.704375,2876.55,2261.25,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5361,Level 1 Laparoscopy and Related Services,43.0,43.0,20011.6258139534,4382.97511627906,3472.61139534883,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5362,Level 2 Laparoscopy and Related Services,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5373,Level 3 Urology and Related Services,35.0,39.0,8834.92358974359,1455.91,1129.0441025641,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5374,Level 4 Urology and Related Services,67.0,78.0,12266.1383333333,2667.64705128204,2106.21115384615,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5375,Level 5 Urology and Related Services,57.0,59.0,12331.8776271186,3910.42593220338,3092.97796610169,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5376,Level 6 Urology and Related Services,25.0,25.0,14416.882,7314.14,5827.53,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5378,Level 8 Urology and Related Services,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5414,Level 4 Gynecologic Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5415,Level 5 Gynecologic Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5431,Level 1 Nerve Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5464,Level 4 Neurostimulator and Related Procedures,,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5491,Level 1 Intraocular Procedures,87.0,149.0,5299.08449664432,1826.03812080536,1446.0444295302,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5492,Level 2 Intraocular Procedures,18.0,27.0,13640.2611111111,3415.28111111111,2708.62777777777,0.0,0.0
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",5503,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,
10019,Helen Keller Memorial Hospital,1300 South Montgomery Avenue,Sheffield,AL,1,35660,1.0,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",8011,Comprehensive Observation Services,167.0,180.0,11910.8017777777,2018.92372222222,1594.23588888889,0.0,0.0
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5072,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5073,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,
10021,Dale Medical Center,126 Hospital Ave,Ozark,AL,1,36360,4.1,"Secondary flow 30% to <50% to a urbanized area of 50,000 and greater",5112,Level 2 Musculoskeletal Procedures,,,,,,,
